2024-04-20 22:59:06,176 INFO    StreamThr :1855387 [internal.py:wandb_internal():86] W&B internal server running at pid: 1855387, started at: 2024-04-20 22:59:06.175939
2024-04-20 22:59:06,194 DEBUG   HandlerThread:1855387 [handler.py:handle_request():146] handle_request: status
2024-04-20 22:59:06,194 INFO    WriterThread:1855387 [datastore.py:open_for_write():87] open: /scratch/vb2386/Documents/nerf-pytorch/wandb/run-20240420_225906-tiyjqwdl/run-tiyjqwdl.wandb
2024-04-20 22:59:06,195 DEBUG   SenderThread:1855387 [sender.py:send():379] send: header
2024-04-20 22:59:06,227 DEBUG   SenderThread:1855387 [sender.py:send():379] send: run
2024-04-20 22:59:06,422 DEBUG   HandlerThread:1855387 [handler.py:handle_request():146] handle_request: check_version
2024-04-20 22:59:06,425 INFO    SenderThread:1855387 [dir_watcher.py:__init__():211] watching files in: /scratch/vb2386/Documents/nerf-pytorch/wandb/run-20240420_225906-tiyjqwdl/files
2024-04-20 22:59:06,425 INFO    SenderThread:1855387 [sender.py:_start_run_threads():1124] run started: tiyjqwdl with start time 1713668346.162366
2024-04-20 22:59:06,425 DEBUG   SenderThread:1855387 [sender.py:send_request():406] send_request: check_version
2024-04-20 22:59:06,501 DEBUG   HandlerThread:1855387 [handler.py:handle_request():146] handle_request: run_start
2024-04-20 22:59:06,521 DEBUG   HandlerThread:1855387 [system_info.py:__init__():26] System info init
2024-04-20 22:59:06,521 DEBUG   HandlerThread:1855387 [system_info.py:__init__():41] System info init done
2024-04-20 22:59:06,521 INFO    HandlerThread:1855387 [system_monitor.py:start():194] Starting system monitor
2024-04-20 22:59:06,521 INFO    SystemMonitor:1855387 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-20 22:59:06,521 INFO    HandlerThread:1855387 [system_monitor.py:probe():214] Collecting system info
2024-04-20 22:59:06,523 INFO    SystemMonitor:1855387 [interfaces.py:start():190] Started cpu monitoring
2024-04-20 22:59:06,525 INFO    SystemMonitor:1855387 [interfaces.py:start():190] Started disk monitoring
2024-04-20 22:59:06,531 INFO    SystemMonitor:1855387 [interfaces.py:start():190] Started gpu monitoring
2024-04-20 22:59:06,532 INFO    SystemMonitor:1855387 [interfaces.py:start():190] Started memory monitoring
2024-04-20 22:59:06,532 INFO    SystemMonitor:1855387 [interfaces.py:start():190] Started network monitoring
2024-04-20 22:59:06,718 DEBUG   HandlerThread:1855387 [system_info.py:probe():150] Probing system
2024-04-20 22:59:06,727 DEBUG   HandlerThread:1855387 [system_info.py:_probe_git():135] Probing git
2024-04-20 22:59:06,742 DEBUG   HandlerThread:1855387 [system_info.py:_probe_git():143] Probing git done
2024-04-20 22:59:06,742 DEBUG   HandlerThread:1855387 [system_info.py:probe():198] Probing system done
